1083.7914	0.35071
1092.8351	-0.1
1095.7704	-0.1
1098.299	-0.1
1100.5649	-0.1
1105.9318	-0.1
1107.724	-0.1
1112.8666	-0.1
1114.7006	-0.1
1117.5904	-0.1
1125.3112	-0.1
1131.7847	-0.1
1136.8005	-0.1
1145.2666	-0.1
1150.3215	-0.1
1164.8115	-0.1
1169.384	-0.1
1171.7308	-0.1
1174.9928	-0.1
1181.8915	-0.1
1191.1282	-0.1
1195.3762	-0.1
1199.6681	-0.1
1201.6905	-0.1
1204.0293	1.8396
1209.7715	1.33581
1227.7343	-0.1
1239.6794	0.36003
1247.4886	0.27761
1250.7579	-0.1
1259.0538	0.33733
1263.2927	0.3019
1270.0393	0.3282
1273.862	0.28962
1276.6333	0.33374
1282.275	0.35894
1288.2855	0.41861
1301.5152	-0.1
1309.8385	-0.1
1319.5955	-0.1
1323.204	-0.1
1328.089	-0.1
1329.9732	-0.1
1338.6069	-0.1
1342.6344	-0.1
1346.8371	-0.1
1351.6939	-0.1
1354.1524	-0.1
1357.2378	-0.1
1363.9388	-0.1
1367.5374	-0.1
1372.9465	-0.1
1375.4263	0.10483
1380.4074	0.38079
1385.3236000000002	0.41204
1389.1598000000001	0.41279
1398.7453	0.36176
1403.4286000000002	0.40727
1411.8534000000002	0.4028
1417.2216	0.35175
1424.8308000000002	0.36998
1434.4515000000001	0.36763
1441.8803	0.40638
1445.9797	0.39578
1449.3056000000001	0.38474
1453.1197000000002	0.38335
1459.8696	0.37474
1462.9198000000001	0.42274
1470.6403	0.3519
1474.3304	0.34425
1484.6113	0.35834
1492.5762	0.35502
1495.7068000000002	0.41068
1499.5874000000001	0.39123
1504.8202	0.3573
1508.6095	0.35347
1513.9851	0.34217
1518.241	0.37246
1529.0516	0.31395
1535.3595	0.33381
1540.0123	0.34965
1543.0643	0.4288
1546.3612	0.35415
1551.8780000000002	0.33005
1561.88	0.32371
1569.4551000000001	0.00778
1573.5401000000002	0.37911
1576.6255	0.34005
1591.1541000000002	0.43046
1603.4531000000002	0.32996
1608.4888	0.36497
1611.7057	0.41695
1626.15	0.45611
1636.4541000000002	0.39112
1640.1060000000002	0.39826
1646.8835000000001	0.38999
1652.0604	0.3877
1663.2604000000001	0.45901
1668.1241	0.33768
1671.7006000000001	0.32655
1675.1444000000001	0.31307
1679.7861	0.30705
1688.3375	0.32243
1692.2481	0.31545
1695.6869000000002	0.29973
1701.0896	0.2771
1705.5023	0.32527
1711.6911	0.3134
1718.6595000000002	0.32956
1722.5375000000001	0.32911
1728.5023	0.28801
1733.2181	0.35004
1739.2038	0.27886
1748.8287	0.33521
1755.6045000000001	0.49112
1758.5680000000002	0.3277
1763.8949	0.2925
1767.3453	0.29425
1769.9115000000002	0.28875
1776.6358	0.28182
1784.4253	0.29927
1795.9070000000002	0.30835
1799.7453	0.27501
1804.8055000000002	0.26068
1819.8438	0.2988
1833.9847	0.28393
1836.7518	0.29733
1839.7432000000001	0.27105
1852.9555	0.2893
1875.4723000000001	0.29484
1878.2186000000002	0.32376
1886.046	0.31001
1889.3166	0.31755
1892.9998	0.26703
1899.8417	0.29884
1914.9095000000002	-0.1
1920.5019000000002	0.32025
1923.5478	0.29608
1928.5713	0.29452
1935.5502000000001	-0.1
1940.1080000000002	-0.1
1942.1939000000002	-0.1
1944.1575	-0.1
1946.2386000000001	-0.1
1954.4289	0.01393
1960.2933	-0.1
1963.1245000000001	-0.1
1972.9466000000002	-0.1
1975.8477	-0.1
1981.2295	-0.1
1984.0843	0.43569
1996.8622	0.37575
2000.424	0.29483
2005.3251	0.27489
2015.765	0.30194
2022.1308000000001	0.31198
2025.2321000000002	0.3207
2029.9109	0.387
2039.354	0.33087
2044.9393	0.31852
2050.6871	0.29017
2053.2951000000003	0.31341
2056.6771	0.3175
2059.978	0.27822
2080.7556	0.26713
2085.0905000000002	0.28812
2088.8674	0.26351
2092.5372	0.31287
2100.3509000000004	0.3206
2113.4453000000003	-0.1
2129.8181	0.55628
2134.7115000000003	-0.1
2137.7933000000003	0.04661
2146.9062000000004	0.88549
2150.3683	0.62544
2154.316	-0.1
2162.6567	-0.1
2166.8707	-0.1
2175.4205	-0.1
2179.9623	-0.1
2183.3359	-0.1
2195.7830000000004	0.58224
2203.1139000000003	0.38717
2210.0736	0.44326
2218.4927000000002	0.28333
2226.8599	0.30568
2233.3141	-0.1
2236.8244	0.33909
2244.8873000000003	0.37571
2249.8016000000002	0.33721
2253.2617	0.32417
2257.9208	0.45628
2262.463	0.3471
2271.4518	0.41971
2285.4198	-0.1
2288.42	-0.1
2292.3961	-0.1
2308.514	0.51415
2320.8857	-0.1
2328.6249000000003	-0.1
2330.4272	-0.1
2332.2668000000003	-0.1
2337.2916	-0.1
2339.5772	-0.1
2341.8415	-0.1
2345.5696	-0.1
2350.0364	-0.1
2352.0526	-0.1
2356.1777	-0.1
2358.0388000000003	0.98361
2362.2773	0.43882
2371.186	0.36272
2378.096	0.30988
2383.011	0.35328
2393.8527	0.33564
2398.2725	0.3017
2401.2614000000003	0.37315
2407.9022	0.28535
2417.9137	0.43433
2443.4074	0.47585
2446.3149000000003	-0.1
2449.6464	0.58002
2452.5195000000003	-0.1
2454.5950000000003	0.52415
2459.2177	0.35071
2468.2614000000003	-0.1
2471.1967000000004	-0.1
2473.7253	-0.1
2475.9912000000004	-0.1
2481.3581000000004	-0.1
2483.1503000000002	-0.1
2488.2929000000004	-0.1
2490.1269	-0.1
2493.0167	-0.1
2500.7375	-0.1
2507.2110000000002	-0.1
2512.2268000000004	-0.1
2520.6929	-0.1
2525.7478	-0.1
2540.2378	-0.1
2544.8103	-0.1
2547.1571000000004	-0.1
2550.4191	-0.1
2557.3178	-0.1
2566.5545	-0.1
2570.8025	-0.1
2575.0944	-0.1
2577.1168	-0.1
2579.4556000000002	1.8396
2585.1978	1.33581
2603.1606	-0.1
2615.1057	0.36003
2622.9148999999998	0.27761
2626.1842	-0.1
2634.4800999999998	0.33733
2638.719	0.3019
2645.4656	0.3367
2649.2883	0.28962
2652.0596	0.33374
2657.7013	0.35894
2663.7118	0.41861
2676.9415	-0.1
2685.2648	-0.1
2695.0218	-0.1
2698.6303	-0.1
2703.5153	-0.1
2705.3995	-0.1
2714.0332	-0.1
2718.0607	-0.1
2722.2634	-0.1
2727.1202000000003	-0.1
2729.5787	-0.1
2732.6641	-0.1
2739.3651	-0.1
2742.9637000000002	-0.1
2748.3728	-0.1
2750.8526	0.10483
