"Time"	"0 RT t"
1775.532200	0.805750
1795.716400	0.289140
1806.783800	0.313910
1857.071500	-0.100000
1862.027300	0.617600
1873.415500	0.303210
1875.687800	0.403420
1879.155500	-0.100000
1882.893700	-0.100000
1884.612800	-0.100000
1891.363300	-0.100000
1898.732100	1.130630
1910.815700	-0.100000
1915.586100	0.822040
1934.182000	0.269980
1956.415500	0.992350
1968.222500	0.484780
1973.609200	0.068170
1987.430500	1.852340
1993.170800	0.391420
2001.969100	0.279100
2006.923300	0.387630
2018.323300	0.356620
2028.285500	0.150260
2033.419200	0.303860
2062.655200	0.205310
2071.586500	0.300470
2384.789000	0.204640
2393.417400	0.259180
2402.743900	0.234020
2420.609600	0.215700
2431.022400	0.262800
2446.716400	0.416810
2449.527100	0.499450
2453.458000	0.290300
2472.723700	0.352470
2476.823600	0.421740
2501.638600	0.459810
2538.385500	1.191110
2551.737000	2.174990
2561.453700	-0.100000
2565.014100	0.328900
2586.122700	-0.100000
2589.225700	1.211110
2595.823200	0.340510
2609.959200	0.167590
2627.820100	0.785040
2649.104900	0.448180
2662.703400	0.000330
2673.266800	2.007310
2688.172700	0.516240
2694.630700	0.406680
2709.052700	0.381770
2712.164000	0.008810
2720.293500	0.686930
2731.985000	-0.100000
2734.669300	0.645930
2746.021700	0.456820
2752.785500	1.243210
2757.280400	0.458920
2772.869800	0.731160
2783.299800	0.288900
2810.068900	0.267310
2816.380900	0.533240
2822.210700	1.755710
2829.220200	-0.100000
2853.278800	-0.100000
2860.945600	0.499540
2869.393100	0.532090
2872.801900	-0.100000
2886.153300	-0.100000
2898.948000	-0.100000
2900.736400	-0.100000
2912.669600	0.761140
2916.661200	-0.100000
2924.859100	-0.100000
2929.755500	1.066900
2953.242300	-0.100000
2957.946200	0.390130
2963.418000	-0.100000
2969.685900	0.324470
2986.692800	0.473400
2998.464300	-0.100000
3009.335300	0.459950
3012.968700	0.344980
3023.251400	0.374970
3035.283900	0.367360
3039.779400	0.582300
3065.802500	0.533890
3068.927300	2.169770
3078.481100	0.669960
3085.646800	0.146840
3089.891800	0.310320
3098.757700	0.385460
3109.608700	0.330630
3113.173200	0.358280
3119.729500	0.392700
3130.471100	0.172830
3148.648800	0.490470
3162.190800	0.311700
3171.911100	0.346340
3174.938200	0.297320
3195.259200	0.841130
3206.902400	-0.100000
3213.306900	0.420930
3218.637300	0.350790
3228.875500	0.506230
3240.156500	-0.100000
3244.666600	0.411470
3249.743400	0.539680
3259.642400	1.175480
3271.202500	0.409610
3276.148700	0.459280
3285.187400	2.022290
3289.581100	0.565980
3296.334100	-0.100000
3298.600400	1.457760
3308.177700	-0.100000
3312.405700	-0.100000
3315.467000	0.463200
3321.226100	1.807890
3325.190800	0.686850
3339.173100	-0.100000
3347.939900	-0.100000
3352.104700	-0.100000
3354.841300	0.980520
3361.217100	-0.100000
3367.094200	-0.100000
3370.180700	-0.100000
3373.235200	-0.100000
3381.413800	-0.100000
3383.693100	-0.100000
3390.645600	-0.100000
3397.486700	-0.100000
3400.919100	-0.100000
3403.730500	0.550860
3422.898500	-0.100000
3429.791200	-0.100000
3432.017700	-0.100000
3436.361200	0.411750
3445.864800	0.513170
3450.909600	0.478420
3457.050200	-0.100000
3459.322300	-0.100000
3462.242100	-0.100000
3466.164800	-0.100000
3472.231500	-0.100000
