1585.3325	-0.1
1588.6064	0.7129
1592.1526	0.37424
1595.3548	-0.1
1598.1995	-0.1
1600.0383	-0.1
1613.5477	-0.1
1615.3847	-0.1
1620.141	0.70588
1632.5448	-0.1
1636.2232	0.47218
1639.5486	0.48518
1646.728	0.32384
1658.2257	0.33007
1674.6336	-0.1
1678.7891	0.38349
1683.1865	0.26016
1685.8761	0.80313
1692.4219	0.40334
1696.5022	0.36202
1699.225	0.32865
1711.9503	-0.1
1714.8745	-0.1
1717.0003	-0.1
1726.0394	-0.1
1733.8242	-0.1
1736.8738	-0.1
1739.6093	-0.1
1746.9019	0.47752
1752.3472	-0.1
1759.9921	-0.1
1762.3746	-0.1
1764.8866	-0.1
1769.1815	0.42995
1772.5178	-0.1
2059.1347	0.12881
2068.6553	0.27129
2072.9985	0.13677
2081.198	0.35193
2094.0074	-0.1
2095.7376	-0.1
2099.2341	-0.1
2101.6563	-0.1
2104.5379	-0.1
2114.6662	-0.1
2117.0427	-0.1
2121.0052	0.56952
2126.3749	0.32053
2137.4142	0.27488
2142.6361	0.30045
2148.1234	0.14765
2153.1803	0.21188
2163.6551	0.2424
2172.833	0.26057
2188.2435	0.73425
2194.4437000000003	0.29042
2203.4686	0.71649
2214.5064	0.33523
2221.1384000000003	-0.1
2223.7002	-0.1
2225.4047	-0.1
2231.757	-0.1
2238.2986	0.81072
2244.1342	-0.1
2247.4468	-0.1
2250.9151	0.60756
2254.6749	-0.1
2257.5221	-0.1
2261.6059	-0.1
2264.4562	-0.1
2269.3999	-0.1
2273.0718	-0.1
2277.5294	-0.1
2280.8434	-0.1
2283.7187	-0.1
2287.9382	-0.1
2303.2001	0.51823
2315.1181	0.61901
2332.8448	0.3129
2341.1468	0.22117
2353.7123	1.97347
2365.0805	-0.1
2379.3877	-0.1
2381.742	-0.1
2390.3726	-0.1
2393.2173000000003	-0.1
2395.4482000000003	-0.1
2399.0607	-0.1
2402.6192	-0.1
2407.4181	-0.1
2409.5412	-0.1
2416.7129	-0.1
2424.4681	-0.1
2426.9912	-0.1
2428.7439	-0.1
2431.5736	0.81576
2457.0224	-0.1
2466.4049	-0.1
2473.3749000000003	-0.1
2480.341	0.55136
2489.2193	0.21474
2495.4272	0.00894
2506.335	-0.1
2509.3259000000003	-0.1
2516.0031	-0.1
2518.6006	-0.1
2523.7021	-0.1
2526.2457	-0.1
2530.0441	-0.1
2532.3949000000002	-0.1
2535.494	-0.1
2539.8683	-0.1
2541.917	-0.1
2544.8685	-0.1
2550.559	-0.1
2553.5129	-0.1
2555.7094	0.00377
2565.701	1.06767
2578.1502	0.21423
2592.3018	-0.1
2595.4782	-0.1
2621.0186000000003	1.36867
2631.2131	-0.1
2640.2743	-0.1
2644.8913000000002	-0.1
