"Time"	"0 RT t"
64.720700	-0.100000
67.105300	0.728930
84.712500	0.379050
89.045700	0.396640
97.878800	1.564400
101.072100	-0.100000
211.427400	0.354620
219.532800	0.248640
235.177800	0.276560
238.388600	0.271990
249.591300	0.229080
253.873000	0.290430
257.320700	0.256500
262.416400	0.117140
276.389900	0.210050
288.318400	0.258240
292.437100	-0.100000
295.510000	0.262820
299.826200	0.407340
308.595700	0.370170
318.940400	0.391730
326.738400	-0.100000
333.060600	0.449250
337.662300	-0.100000
339.831500	-0.100000
345.799000	-0.100000
350.354500	-0.100000
354.464400	-0.100000
357.009600	-0.100000
366.359200	-0.100000
368.099900	-0.100000
373.313300	0.565900
383.617500	-0.100000
385.876300	-0.100000
397.319400	-0.100000
404.733500	-0.100000
412.090500	-0.100000
419.437300	0.740720
423.762800	-0.100000
429.242600	-0.100000
431.011700	-0.100000
437.154300	0.336290
443.906100	0.391760
447.831100	0.410980
455.861200	0.282840
463.691800	0.351030
468.009300	0.423400
481.300600	0.277470
486.393100	0.342960
494.775900	-0.100000
497.405100	0.339860
502.040000	0.314900
524.402100	0.261760
534.987800	0.355390
538.655200	0.331660
541.946100	0.315560
555.891100	0.311290
562.408900	0.289680
581.160900	0.256160
584.947600	0.374760
589.007800	0.234750
605.870000	0.249300
625.204000	0.336550
629.671000	0.231520
633.591700	0.341630
643.613600	0.307700
651.937600	0.263750
656.262200	0.464810
668.924500	0.400570
675.486500	0.312750
692.988300	0.314130
710.576400	0.137870
736.466200	0.195120
743.638100	0.247580
754.960700	0.249060
761.595700	0.250510
777.208700	0.242350
781.575200	0.195890
788.218900	0.327540
798.389200	0.243750
805.685900	0.237910
821.763200	0.328880
825.388600	0.192080
831.084200	0.232880
839.257200	0.172580
867.608800	0.238200
884.058400	0.222650
888.139500	0.307720
895.308200	0.256620
913.606100	0.238460
917.918800	0.225740
931.613700	0.267260
936.212200	0.200890
943.413900	0.301600
947.088900	0.301460
951.413700	0.241490
974.848700	0.372740
985.154800	0.164810
995.267500	0.313180
1007.520100	0.248870
1017.927300	0.273650
1023.227100	0.147930
1036.677100	0.270930
1043.581600	0.240050
1047.729000	0.200860
1061.404600	0.185010
1069.737700	0.299280
1074.208100	0.225560
1084.258200	0.250600
1090.354000	0.304280
1107.391800	0.204940
