"Time"	"0 RT t"
960.268600	0.387580
964.535600	0.757200
967.718300	-0.100000
973.009500	-0.100000
979.712800	0.255430
983.196800	0.383310
995.734400	0.478590
1001.142500	0.730600
1005.130900	0.348000
1013.063900	0.293830
1017.173800	0.551760
1027.299100	-0.100000
1031.716200	1.186790
1036.432500	0.489640
1040.225800	0.345540
1047.198800	0.239420
1051.277100	0.327610
1053.770500	0.283320
1066.742600	0.343320
1078.625200	0.472610
1082.282800	0.270300
1086.531300	0.244560
1090.451300	0.356040
1097.737900	0.231090
1105.655600	-0.100000
1121.820500	0.420610
1125.921200	-0.100000
1130.505900	-0.100000
1136.864600	0.383480
1146.832700	0.339340
1150.074500	0.360210
1155.656000	0.530290
1162.868500	-0.100000
1164.943800	1.412920
1174.872800	-0.100000
1180.102600	-0.100000
1183.964000	-0.100000
1186.342500	0.472950
1190.668800	-0.100000
1199.000400	-0.100000
1209.151000	0.370010
1225.149700	0.290120
1228.270900	0.309990
1231.223100	-0.100000
1233.669300	0.326650
1240.208300	-0.100000
1241.933300	-0.100000
1244.048600	0.339700
1250.232300	-0.100000
1252.095400	-0.100000
1258.514700	-0.100000
1264.066300	0.330860
1269.389900	-0.100000
1274.219000	-0.100000
1285.996100	-0.100000
1295.643100	-0.100000
1300.676800	-0.100000
1303.789300	-0.100000
1306.105300	-0.100000
1316.285700	-0.100000
1320.194100	0.485470
1323.433200	2.030700
1327.304700	-0.100000
1330.505600	0.435910
1338.468700	0.277690
1341.180200	0.316820
1346.207500	0.236260
1353.522900	0.240070
1356.599500	-0.100000
1362.032400	0.681430
1371.122900	0.303690
1376.166400	0.340870
1379.302200	-0.100000
1383.777800	0.360480
1390.219700	0.382600
1393.562000	-0.100000
1399.696300	0.337010
1407.470200	-0.100000
1410.034200	0.435440
1420.796900	0.373180
1424.749300	0.339030
1427.701000	-0.100000
1432.410700	-0.100000
1437.309200	0.333370
1439.215800	-0.100000
1444.921500	-0.100000
1448.324700	-0.100000
1450.691000	-0.100000
1452.544100	-0.100000
1456.136500	-0.100000
1458.023100	-0.100000
1460.141900	-0.100000
1467.028900	0.380110
1472.453000	-0.100000
1487.309800	-0.100000
1489.193900	-0.100000
1491.160000	-0.100000
1499.013600	-0.100000
1500.717600	-0.100000
1506.748800	-0.100000
1508.507700	-0.100000
1514.851400	-0.100000
1518.341100	-0.100000
1525.356200	-0.100000
1527.289300	-0.100000
1530.466100	-0.100000
1532.226700	-0.100000
1537.559800	-0.100000
1857.061400	-0.100000
2002.347300	0.711560
2011.809700	0.561050
2015.106700	-0.100000
2031.466500	-0.100000
2036.940300	-0.100000
2046.191400	-0.100000
2050.649700	-0.100000
2052.932600	-0.100000
2055.100800	-0.100000
2058.453400	2.026560
2074.176400	-0.100000
2081.011400	-0.100000
2082.750500	-0.100000
2093.784500	-0.100000
2096.117100	-0.100000
2099.374500	-0.100000
2105.880900	-0.100000
2113.142800	-0.100000
2115.058100	-0.100000
2117.715500	-0.100000
2120.802600	-0.100000
2127.099000	-0.100000
2129.519200	-0.100000
2131.419000	-0.100000
2137.825900	-0.100000
2142.258100	-0.100000
2144.119000	-0.100000
2148.293300	-0.100000
2152.087100	0.457940
2155.685000	0.318270
2159.195300	-0.100000
2181.704500	0.446650
2202.934400	0.443220
2205.815600	0.432490
2208.048000	0.398400
2212.789400	0.422210
2216.594900	0.420070
2219.438800	-0.100000
2221.623600	0.358960
2229.443300	-0.100000
2234.232800	0.375670
2237.893100	0.364400
2244.178400	-0.100000
2246.776600	0.427030
2252.765200	-0.100000
2254.508600	-0.100000
2257.741700	-0.100000
2263.900800	-0.100000
2267.230500	0.420550
2290.070000	-0.100000
2293.325700	-0.100000
2295.136900	-0.100000
2299.044500	-0.100000
2302.301600	1.157730
2305.446600	0.525470
2315.721500	0.410170
2321.022200	0.241280
2328.919200	0.278570
2339.458900	0.469070
2343.228400	-0.100000
2358.073700	0.416000
2368.537200	0.410600
2381.289400	-0.100000
2383.574000	-0.100000
2386.068700	-0.100000
2388.612300	-0.100000
2394.063500	-0.100000
2397.760400	-0.100000
2402.882500	-0.100000
2408.046900	-0.100000
2411.827500	-0.100000
2418.230100	-0.100000
2421.314000	-0.100000
2428.441000	-0.100000
2431.335200	-0.100000
2438.592700	-0.100000
2440.710400	-0.100000
2445.307900	-0.100000
2447.558100	-0.100000
2454.096200	-0.100000
2456.719100	-0.100000
2460.774300	-0.100000
2462.749300	-0.100000
2465.872100	-0.100000
2468.377600	-0.100000
2470.186000	-0.100000
2473.122600	-0.100000
2475.948600	-0.100000
2479.556600	-0.100000
2490.111100	0.446300
2498.906100	0.402650
2507.166500	-0.100000
2512.906400	0.293220
2520.035200	0.444390
2522.654600	0.406140
2525.728400	0.350800
2541.596400	-0.100000
2543.503800	-0.100000
2547.022600	-0.100000
2551.477900	0.284930
2557.286500	0.399850
2561.319800	-0.100000
2566.645700	-0.100000
2568.460100	-0.100000
2578.358100	-0.100000
2585.450900	-0.100000
2592.076300	-0.100000
2600.143800	-0.100000
2610.190600	-0.100000
2613.610200	0.449660
2616.244000	-0.100000
2621.410900	-0.100000
