"Time"	"0 RT t"
1562.918200	0.498190
1567.205300	0.294830
1580.028000	0.335970
1588.915400	0.725080
1610.330500	0.319260
1613.657300	0.599290
1616.714700	0.411020
1620.906600	0.275440
1624.610800	0.521710
1632.401100	0.849470
1643.172700	0.589870
1654.726000	1.049960
1672.018100	1.286760
1678.575300	-0.100000
1686.155100	0.297420
1693.738500	0.386060
1700.476000	0.687570
1714.793700	0.209150
1719.930900	0.594910
1729.454200	0.229330
1734.751600	-0.100000
1747.411900	-0.100000
1753.205000	0.205650
1757.144700	0.154970
1764.067700	-0.100000
1765.896100	-0.100000
1769.791400	0.292120
1772.527600	1.582070
1780.897000	-0.100000
1784.517400	-0.100000
1787.573400	0.484220
1791.956500	0.503260
1799.941200	0.789500
1807.638000	0.907050
1824.124200	0.526640
1827.184500	1.071390
1830.930000	1.493030
1858.084700	-0.100000
1863.179100	-0.100000
1866.018400	0.463320
1874.940300	0.341780
1879.741600	-0.100000
1887.136900	-0.100000
1891.222000	-0.100000
1893.421500	0.066830
1897.931600	-0.100000
1904.987200	-0.100000
1908.983400	-0.100000
1911.125500	-0.100000
1918.689900	1.752590
1929.397200	0.433340
1932.198300	-0.100000
1935.746800	-0.100000
1948.126000	-0.100000
1952.380400	1.061340
1957.473600	-0.100000
1959.738700	-0.100000
1966.328300	1.111710
1970.674000	0.397980
1973.914300	1.872080
1989.191800	-0.100000
1992.246400	0.895760
1995.572800	0.618770
2007.491400	0.684390
2014.002100	0.392280
2022.864500	0.755050
2038.748900	0.412200
2041.433100	1.543120
2408.279600	2.192370
2409.987300	0.484670
2416.397500	-0.100000
2421.256800	-0.100000
2428.826700	-0.100000
2436.930600	0.867520
2444.938300	2.161160
2446.706600	0.392860
2452.289600	-0.100000
2465.826600	-0.100000
2467.709000	0.545350
2474.240700	-0.100000
2477.068200	-0.100000
2478.917900	-0.100000
2481.522800	-0.100000
2483.423900	-0.100000
2490.300200	-0.100000
2493.652800	-0.100000
2496.013100	-0.100000
2501.517700	-0.100000
2503.961500	-0.100000
2506.121700	0.285870
2509.186900	1.146500
2513.839800	0.311570
2530.069900	0.378240
2538.639600	-0.100000
2544.532100	0.998010
2561.401500	-0.100000
2573.695900	0.001910
2575.756900	-0.100000
2578.244600	-0.100000
2586.090200	-0.100000
2588.385300	0.319190
2598.845000	-0.100000
2604.778400	1.976770
